bus,scenario,timepoint,load_MW
2114,1,2035-01-01T11:00:00.000000-0800,0.354204388
7851,1,2035-01-01T15:00:00.000000-0800,2.820080697
1096,1,2035-01-01T16:00:00.000000-0800,1.932325908
504,1,2035-01-01T22:00:00.000000-0800,3.382804198
142,1,2035-01-01T06:00:00.000000-0800,19.14295328
1424,1,2035-01-01T17:00:00.000000-0800,1.1136504
8513,1,2035-01-01T14:00:00.000000-0800,2.551250063
1763,1,2035-01-01T00:00:00.000000-0800,19.90059697
1973,1,2035-01-01T23:00:00.000000-0800,15.93621121
2316,1,2035-01-01T11:00:00.000000-0800,4.916797332
985,1,2035-01-01T12:00:00.000000-0800,6.872498141
1946,1,2035-01-01T01:00:00.000000-0800,1.293920272
970,1,2035-01-01T11:00:00.000000-0800,19.42170948
311,1,2035-01-01T13:00:00.000000-0800,1.994001427
851,1,2035-01-01T20:00:00.000000-0800,6.33928385
1883,1,2035-01-01T03:00:00.000000-0800,0.020947072
7781,1,2035-01-01T03:00:00.000000-0800,5.779003836
1444,1,2035-01-01T09:00:00.000000-0800,0.034367447
2228,1,2035-01-01T21:00:00.000000-0800,16.71917398
529,1,2035-01-01T06:00:00.000000-0800,1.056826604
925,1,2035-01-01T07:00:00.000000-0800,3.670717367
7941,1,2035-01-01T06:00:00.000000-0800,11.63926671
906,1,2035-01-01T18:00:00.000000-0800,0.14970462
2086,1,2035-01-01T17:00:00.000000-0800,43.53331789
7976,1,2035-01-01T06:00:00.000000-0800,20.35580702
177,1,2035-01-01T03:00:00.000000-0800,1.2057333
1737,1,2035-01-01T20:00:00.000000-0800,8.225746573
8667,1,2035-01-01T02:00:00.000000-0800,5.804654907
8690,1,2035-01-01T02:00:00.000000-0800,0.8602501
864,1,2035-01-01T23:00:00.000000-0800,14.3439201
1244,1,2035-01-01T02:00:00.000000-0800,30.89998349
680,1,2035-01-01T23:00:00.000000-0800,41.11699483
2342,1,2035-01-01T13:00:00.000000-0800,4.729865002
1578,1,2035-01-01T16:00:00.000000-0800,1.850898933
488,1,2035-01-01T16:00:00.000000-0800,6.280362452
8641,1,2035-01-01T03:00:00.000000-0800,2.897269934
8089,1,2035-01-01T17:00:00.000000-0800,8.698165316
7981,1,2035-01-01T09:00:00.000000-0800,14.73482485
1860,1,2035-01-01T19:00:00.000000-0800,1.918343916
2148,1,2035-01-01T21:00:00.000000-0800,2.588854741
1352,1,2035-01-01T02:00:00.000000-0800,5.101567542
26,1,2035-01-01T17:00:00.000000-0800,10.63349527
105,1,2035-01-01T20:00:00.000000-0800,0.098381576
7638,1,2035-01-01T09:00:00.000000-0800,49.5844732
8103,1,2035-01-01T04:00:00.000000-0800,51.0866816
8088,1,2035-01-01T14:00:00.000000-0800,8.791864463
1798,1,2035-01-01T14:00:00.000000-0800,19.39193126
2046,1,2035-01-01T02:00:00.000000-0800,6.334358115
2031,1,2035-01-01T04:00:00.000000-0800,14.86089931
643,1,2035-01-01T00:00:00.000000-0800,5.645754477
1226,1,2035-01-01T14:00:00.000000-0800,38.29081775
1025,1,2035-01-01T19:00:00.000000-0800,21.19927763
1965,1,2035-01-01T20:00:00.000000-0800,6.372896
7623,1,2035-01-01T06:00:00.000000-0800,2.134098005
157,1,2035-01-01T07:00:00.000000-0800,14.65725968
2041,1,2035-01-01T22:00:00.000000-0800,1.4483608
8144,1,2035-01-01T03:00:00.000000-0800,5.62120228
1482,1,2035-01-01T19:00:00.000000-0800,21.62980715
8673,1,2035-01-01T10:00:00.000000-0800,1.1633804
2327,1,2035-01-01T12:00:00.000000-0800,0.19080234
7868,1,2035-01-01T07:00:00.000000-0800,3.6233884
1304,1,2035-01-01T10:00:00.000000-0800,2.032175261
1171,1,2035-01-01T14:00:00.000000-0800,8.447636882
8011,1,2035-01-01T02:00:00.000000-0800,50.78401983
135,1,2035-01-01T14:00:00.000000-0800,1.439350045
212,1,2035-01-01T22:00:00.000000-0800,8.295552
1314,1,2035-01-01T23:00:00.000000-0800,0.266247
1508,1,2035-01-01T16:00:00.000000-0800,18.99801021
923,1,2035-01-01T22:00:00.000000-0800,2.740874
1336,1,2035-01-01T12:00:00.000000-0800,10.34333523
325,1,2035-01-01T02:00:00.000000-0800,7.932089
447,1,2035-01-01T10:00:00.000000-0800,13.56091826
425,1,2035-01-01T18:00:00.000000-0800,21.3284447
48,1,2035-01-01T01:00:00.000000-0800,10.96286131
687,1,2035-01-01T22:00:00.000000-0800,13.86780842
2246,1,2035-01-01T19:00:00.000000-0800,43.74856369
2121,1,2035-01-01T10:00:00.000000-0800,19.2830427
16,1,2035-01-01T11:00:00.000000-0800,9.070098716
8759,1,2035-01-01T12:00:00.000000-0800,3.587440964
1246,1,2035-01-01T15:00:00.000000-0800,24.47672347
474,1,2035-01-01T07:00:00.000000-0800,20.56789733
616,1,2035-01-01T17:00:00.000000-0800,0.053156002
1779,1,2035-01-01T21:00:00.000000-0800,1.636184998
1372,1,2035-01-01T10:00:00.000000-0800,13.86963067
834,1,2035-01-01T11:00:00.000000-0800,7.629258328
2279,1,2035-01-01T04:00:00.000000-0800,3.158030984
1365,1,2035-01-01T19:00:00.000000-0800,3.402587246
1067,1,2035-01-01T04:00:00.000000-0800,30.36417747
1085,1,2035-01-01T07:00:00.000000-0800,61.2761831
8407,1,2035-01-01T08:00:00.000000-0800,4.9390317
691,1,2035-01-01T16:00:00.000000-0800,12.96444425
229,1,2035-01-01T23:00:00.000000-0800,15.47422332
1028,1,2035-01-01T17:00:00.000000-0800,28.16502828
8856,1,2035-01-01T18:00:00.000000-0800,0.7559473
780,1,2035-01-01T01:00:00.000000-0800,2.0309753
7673,1,2035-01-01T01:00:00.000000-0800,7.5797803
2178,1,2035-01-01T04:00:00.000000-0800,5.976549731
1579,1,2035-01-01T10:00:00.000000-0800,6.886679306
8569,1,2035-01-01T17:00:00.000000-0800,4.692268587
8719,1,2035-01-01T12:00:00.000000-0800,11.2762607
449,1,2035-01-01T03:00:00.000000-0800,3.10353515
7939,1,2035-01-01T15:00:00.000000-0800,5.499102587
7892,1,2035-01-01T22:00:00.000000-0800,19.54741933
158,1,2035-01-01T18:00:00.000000-0800,6.969363287
457,1,2035-01-01T03:00:00.000000-0800,15.9176114
7942,1,2035-01-01T21:00:00.000000-0800,0.53781474
2026,1,2035-01-01T00:00:00.000000-0800,1.8693513
912,1,2035-01-01T04:00:00.000000-0800,5.84123661
121,1,2035-01-01T11:00:00.000000-0800,0.031878044
403,1,2035-01-01T22:00:00.000000-0800,11.29899683
1082,1,2035-01-01T19:00:00.000000-0800,13.65108515
300,1,2035-01-01T12:00:00.000000-0800,1.762695749
1693,1,2035-01-01T09:00:00.000000-0800,14.11991893
2083,1,2035-01-01T15:00:00.000000-0800,13.43835532
8161,1,2035-01-01T07:00:00.000000-0800,4.655054706
7807,1,2035-01-01T01:00:00.000000-0800,0.3473396
2102,1,2035-01-01T02:00:00.000000-0800,17.05824404
795,1,2035-01-01T18:00:00.000000-0800,4.687809866
772,1,2035-01-01T11:00:00.000000-0800,12.87901299
2051,1,2035-01-01T18:00:00.000000-0800,15.82590614
8254,1,2035-01-01T23:00:00.000000-0800,0.348798597
926,1,2035-01-01T01:00:00.000000-0800,0.7293653
8639,1,2035-01-01T16:00:00.000000-0800,9.053004668
7960,1,2035-01-01T03:00:00.000000-0800,6.861947534
2149,1,2035-01-01T11:00:00.000000-0800,32.9699288
1045,1,2035-01-01T23:00:00.000000-0800,36.92084626
1116,1,2035-01-01T01:00:00.000000-0800,29.44587938
1274,1,2035-01-01T18:00:00.000000-0800,2.232096433
1067,1,2035-01-01T14:00:00.000000-0800,45.03415148
8407,1,2035-01-01T16:00:00.000000-0800,3.9917698
8123,1,2035-01-01T18:00:00.000000-0800,1.581201455
167,1,2035-01-01T23:00:00.000000-0800,1.2367484
1806,1,2035-01-01T02:00:00.000000-0800,9.271638286
345,1,2035-01-01T10:00:00.000000-0800,338.4306658
464,1,2035-01-01T18:00:00.000000-0800,14.46849463
1455,1,2035-01-01T19:00:00.000000-0800,13.66318515
140,1,2035-01-01T04:00:00.000000-0800,9.338077966
2287,1,2035-01-01T06:00:00.000000-0800,40.56564625
8044,1,2035-01-01T21:00:00.000000-0800,7.972205779
471,1,2035-01-01T00:00:00.000000-0800,2.20153588
496,1,2035-01-01T12:00:00.000000-0800,12.60467137
2191,1,2035-01-01T06:00:00.000000-0800,1.232333153
1630,1,2035-01-01T09:00:00.000000-0800,0.055137915
8019,1,2035-01-01T21:00:00.000000-0800,19.51451512
842,1,2035-01-01T05:00:00.000000-0800,3.300595011
1546,1,2035-01-01T19:00:00.000000-0800,4.836396332
8384,1,2035-01-01T21:00:00.000000-0800,10.63682831
413,1,2035-01-01T18:00:00.000000-0800,7.905536823
982,1,2035-01-01T02:00:00.000000-0800,6.540390317
626,1,2035-01-01T05:00:00.000000-0800,1.915891321
329,1,2035-01-01T04:00:00.000000-0800,4.873931572
1130,1,2035-01-01T17:00:00.000000-0800,104.4766376
1186,1,2035-01-01T21:00:00.000000-0800,1.054275853
1021,1,2035-01-01T02:00:00.000000-0800,28.28572234
535,1,2035-01-01T02:00:00.000000-0800,25.45700709
1963,1,2035-01-01T22:00:00.000000-0800,11.54048685
131,1,2035-01-01T13:00:00.000000-0800,1.2474753
273,1,2035-01-01T05:00:00.000000-0800,0.011022
2104,1,2035-01-01T00:00:00.000000-0800,4.112188901
8295,1,2035-01-01T10:00:00.000000-0800,5.545568863
8867,1,2035-01-01T13:00:00.000000-0800,0.4892482
873,1,2035-01-01T04:00:00.000000-0800,15.21502883
864,1,2035-01-01T01:00:00.000000-0800,14.57204655
2125,1,2035-01-01T12:00:00.000000-0800,22.94927466
533,1,2035-01-01T04:00:00.000000-0800,9.662191578
1302,1,2035-01-01T18:00:00.000000-0800,3.760878181
2004,1,2035-01-01T21:00:00.000000-0800,32.97455462
801,1,2035-01-01T13:00:00.000000-0800,2.230972847
664,1,2035-01-01T18:00:00.000000-0800,5.2011907
7805,1,2035-01-01T15:00:00.000000-0800,44.11934929
1905,1,2035-01-01T18:00:00.000000-0800,10.76457975
598,1,2035-01-01T23:00:00.000000-0800,1.473183095
2332,1,2035-01-01T08:00:00.000000-0800,0.007752
761,1,2035-01-01T04:00:00.000000-0800,0.780702786
81,1,2035-01-01T05:00:00.000000-0800,0.862736158
576,1,2035-01-01T07:00:00.000000-0800,12.7853909
1371,1,2035-01-01T07:00:00.000000-0800,1.239015737
2317,1,2035-01-01T15:00:00.000000-0800,0.653270975
1786,1,2035-01-01T18:00:00.000000-0800,0.467828567
978,1,2035-01-01T08:00:00.000000-0800,11.60015756
2353,1,2035-01-01T09:00:00.000000-0800,0.028865948
461,1,2035-01-01T16:00:00.000000-0800,11.56214178
1335,1,2035-01-01T18:00:00.000000-0800,2.231387205
712,1,2035-01-01T19:00:00.000000-0800,27.78004833
1226,1,2035-01-01T22:00:00.000000-0800,31.63497942
615,1,2035-01-01T14:00:00.000000-0800,2.239082807
893,1,2035-01-01T20:00:00.000000-0800,4.964727201
58,1,2035-01-01T14:00:00.000000-0800,2.3277737
1159,1,2035-01-01T01:00:00.000000-0800,23.8950697
8587,1,2035-01-01T23:00:00.000000-0800,60.81888538
1959,1,2035-01-01T00:00:00.000000-0800,1.79357046
2316,1,2035-01-01T08:00:00.000000-0800,6.671524172
1368,1,2035-01-01T03:00:00.000000-0800,12.15112804
1866,1,2035-01-01T03:00:00.000000-0800,21.61522455
1036,1,2035-01-01T20:00:00.000000-0800,14.52481091
2064,1,2035-01-01T19:00:00.000000-0800,13.44081269
8343,1,2035-01-01T16:00:00.000000-0800,2.249431085
1943,1,2035-01-01T19:00:00.000000-0800,13.38780539
1232,1,2035-01-01T13:00:00.000000-0800,4.780408956
1714,1,2035-01-01T18:00:00.000000-0800,0.00318
577,1,2035-01-01T11:00:00.000000-0800,5.676966596
8123,1,2035-01-01T21:00:00.000000-0800,1.202963105
601,1,2035-01-01T13:00:00.000000-0800,44.94922436
1648,1,2035-01-01T08:00:00.000000-0800,1.299992
2166,1,2035-01-01T19:00:00.000000-0800,2.104540643
2322,1,2035-01-01T21:00:00.000000-0800,45.80232819
8502,1,2035-01-01T22:00:00.000000-0800,2.119410397
944,1,2035-01-01T06:00:00.000000-0800,6.680350136
488,1,2035-01-01T12:00:00.000000-0800,5.979989892
443,1,2035-01-01T13:00:00.000000-0800,5.250832481
1264,1,2035-01-01T21:00:00.000000-0800,45.72830455
1706,1,2035-01-01T08:00:00.000000-0800,0.009298
967,1,2035-01-01T18:00:00.000000-0800,1.316018507
799,1,2035-01-01T16:00:00.000000-0800,12.19550935
8807,1,2035-01-01T01:00:00.000000-0800,2.305006026
8041,1,2035-01-01T15:00:00.000000-0800,2.445398028
1010,1,2035-01-01T21:00:00.000000-0800,60.13022244
2324,1,2035-01-01T09:00:00.000000-0800,84.40778776
649,1,2035-01-01T17:00:00.000000-0800,30.79630535
570,1,2035-01-01T17:00:00.000000-0800,4.847316683
459,1,2035-01-01T22:00:00.000000-0800,16.1783509
1259,1,2035-01-01T21:00:00.000000-0800,62.38993814
972,1,2035-01-01T07:00:00.000000-0800,8.49441887
352,1,2035-01-01T22:00:00.000000-0800,3.40293322
2252,1,2035-01-01T19:00:00.000000-0800,8.541813559
2151,1,2035-01-01T02:00:00.000000-0800,1.452051794
1200,1,2035-01-01T23:00:00.000000-0800,21.60789861
7758,1,2035-01-01T05:00:00.000000-0800,35.79792236
1313,1,2035-01-01T07:00:00.000000-0800,0.807268674
727,1,2035-01-01T15:00:00.000000-0800,49.40242491
8461,1,2035-01-01T12:00:00.000000-0800,0.04094278
1946,1,2035-01-01T16:00:00.000000-0800,1.939097065
1481,1,2035-01-01T19:00:00.000000-0800,4.247103932
197,1,2035-01-01T01:00:00.000000-0800,0.086514
2185,1,2035-01-01T14:00:00.000000-0800,134.4538333
1397,1,2035-01-01T23:00:00.000000-0800,6.384951888
8215,1,2035-01-01T13:00:00.000000-0800,0.611925869
1782,1,2035-01-01T02:00:00.000000-0800,7.9261523
970,1,2035-01-01T21:00:00.000000-0800,12.82806468
1195,1,2035-01-01T18:00:00.000000-0800,4.49049702
1114,1,2035-01-01T23:00:00.000000-0800,33.69748864
792,1,2035-01-01T20:00:00.000000-0800,9.73157019
630,1,2035-01-01T03:00:00.000000-0800,0.81005743
8226,1,2035-01-01T18:00:00.000000-0800,69.04864076
1141,1,2035-01-01T14:00:00.000000-0800,26.82931924
8497,1,2035-01-01T19:00:00.000000-0800,20.43502568
923,1,2035-01-01T16:00:00.000000-0800,1.7452069
1023,1,2035-01-01T03:00:00.000000-0800,10.44470242
653,1,2035-01-01T23:00:00.000000-0800,1.952884603
275,1,2035-01-01T15:00:00.000000-0800,0.11475684
1910,1,2035-01-01T19:00:00.000000-0800,0.03625921
461,1,2035-01-01T15:00:00.000000-0800,10.75469318
1337,1,2035-01-01T15:00:00.000000-0800,1.24546127
728,1,2035-01-01T17:00:00.000000-0800,46.3506629
1168,1,2035-01-01T02:00:00.000000-0800,2.006968333
962,1,2035-01-01T19:00:00.000000-0800,35.25957596
136,1,2035-01-01T04:00:00.000000-0800,2.73102285
1149,1,2035-01-01T18:00:00.000000-0800,18.73921491
1529,1,2035-01-01T19:00:00.000000-0800,4.119502535
1357,1,2035-01-01T01:00:00.000000-0800,7.097533115
8753,1,2035-01-01T06:00:00.000000-0800,20.39102542
2338,1,2035-01-01T19:00:00.000000-0800,5.397522575
770,1,2035-01-01T00:00:00.000000-0800,30.73409188
1132,1,2035-01-01T21:00:00.000000-0800,2.949018777
1873,1,2035-01-01T19:00:00.000000-0800,8.390517291
7989,1,2035-01-01T07:00:00.000000-0800,11.26089349
763,1,2035-01-01T08:00:00.000000-0800,0.23137016
1395,1,2035-01-01T04:00:00.000000-0800,12.89653618
378,1,2035-01-01T14:00:00.000000-0800,21.32817004
357,1,2035-01-01T00:00:00.000000-0800,4.929102822
1025,1,2035-01-01T03:00:00.000000-0800,13.51236151
972,1,2035-01-01T23:00:00.000000-0800,8.332103675
7830,1,2035-01-01T20:00:00.000000-0800,10.840193
2144,1,2035-01-01T18:00:00.000000-0800,2.028310937
1790,1,2035-01-01T02:00:00.000000-0800,4.269357989
1809,1,2035-01-01T23:00:00.000000-0800,12.16249529
1224,1,2035-01-01T16:00:00.000000-0800,10.85133414
1491,1,2035-01-01T13:00:00.000000-0800,4.242658641
407,1,2035-01-01T15:00:00.000000-0800,0.83251776
8497,1,2035-01-01T13:00:00.000000-0800,30.51502627
850,1,2035-01-01T04:00:00.000000-0800,1.56574417
703,1,2035-01-01T07:00:00.000000-0800,20.69460018
2159,1,2035-01-01T14:00:00.000000-0800,27.64689186
769,1,2035-01-01T01:00:00.000000-0800,1.578285444
637,1,2035-01-01T22:00:00.000000-0800,17.56747551
2092,1,2035-01-01T04:00:00.000000-0800,14.6526535
7681,1,2035-01-01T05:00:00.000000-0800,0.460814982
8793,1,2035-01-01T18:00:00.000000-0800,15.40721398
1020,1,2035-01-01T15:00:00.000000-0800,9.369537783
1494,1,2035-01-01T19:00:00.000000-0800,23.85406212
1477,1,2035-01-01T09:00:00.000000-0800,5.69785697
846,1,2035-01-01T17:00:00.000000-0800,0.20388635
518,1,2035-01-01T21:00:00.000000-0800,73.09493845
2125,1,2035-01-01T17:00:00.000000-0800,17.30307134
7819,1,2035-01-01T10:00:00.000000-0800,3.648931135
385,1,2035-01-01T10:00:00.000000-0800,35.97698071
8283,1,2035-01-01T20:00:00.000000-0800,1.761117203
167,1,2035-01-01T08:00:00.000000-0800,0.72584607
44,1,2035-01-01T10:00:00.000000-0800,19.83157104
1618,1,2035-01-01T12:00:00.000000-0800,33.92813626
799,1,2035-01-01T23:00:00.000000-0800,15.66576295
120,1,2035-01-01T12:00:00.000000-0800,2.0613684
1534,1,2035-01-01T21:00:00.000000-0800,41.61675902
8638,1,2035-01-01T06:00:00.000000-0800,3.836591751
1842,1,2035-01-01T23:00:00.000000-0800,0.17083415
1357,1,2035-01-01T11:00:00.000000-0800,10.91481385
1276,1,2035-01-01T15:00:00.000000-0800,2.216803756
1779,1,2035-01-01T07:00:00.000000-0800,1.914565225
228,1,2035-01-01T21:00:00.000000-0800,161.4395343
873,1,2035-01-01T15:00:00.000000-0800,21.05773457
1893,1,2035-01-01T00:00:00.000000-0800,8.613332045
526,1,2035-01-01T00:00:00.000000-0800,9.128171464
8805,1,2035-01-01T02:00:00.000000-0800,26.41383099
1526,1,2035-01-01T16:00:00.000000-0800,16.23887375
1611,1,2035-01-01T14:00:00.000000-0800,60.63654712
7928,1,2035-01-01T14:00:00.000000-0800,17.82940151
119,1,2035-01-01T20:00:00.000000-0800,3.976413078
1232,1,2035-01-01T08:00:00.000000-0800,3.942920064
2311,1,2035-01-01T17:00:00.000000-0800,0.060930935
8410,1,2035-01-01T01:00:00.000000-0800,2.5307588
114,1,2035-01-01T03:00:00.000000-0800,20.40121007
31,1,2035-01-01T12:00:00.000000-0800,3.994620163
596,1,2035-01-01T21:00:00.000000-0800,2.360694206
840,1,2035-01-01T22:00:00.000000-0800,10.36125444
8084,1,2035-01-01T00:00:00.000000-0800,6.477996627
1336,1,2035-01-01T03:00:00.000000-0800,7.292606549
203,1,2035-01-01T03:00:00.000000-0800,5.500397026
1276,1,2035-01-01T10:00:00.000000-0800,2.300481732
1861,1,2035-01-01T06:00:00.000000-0800,61.52732839
7637,1,2035-01-01T22:00:00.000000-0800,4.169972457
8689,1,2035-01-01T14:00:00.000000-0800,24.91832034
2090,1,2035-01-01T20:00:00.000000-0800,12.44822987
623,1,2035-01-01T14:00:00.000000-0800,0.35050504
375,1,2035-01-01T02:00:00.000000-0800,4.572525604
1179,1,2035-01-01T13:00:00.000000-0800,26.64271394
1874,1,2035-01-01T19:00:00.000000-0800,4.238340853
1302,1,2035-01-01T11:00:00.000000-0800,5.969813234
1241,1,2035-01-01T22:00:00.000000-0800,63.98009054
8303,1,2035-01-01T22:00:00.000000-0800,1.370169602
1072,1,2035-01-01T05:00:00.000000-0800,32.11990581
638,1,2035-01-01T07:00:00.000000-0800,9.746508799
2099,1,2035-01-01T17:00:00.000000-0800,8.811802487
8264,1,2035-01-01T15:00:00.000000-0800,0.8682402
1751,1,2035-01-01T23:00:00.000000-0800,0.116961984
2351,1,2035-01-01T16:00:00.000000-0800,1.2372576
2223,1,2035-01-01T23:00:00.000000-0800,8.921490767
989,1,2035-01-01T08:00:00.000000-0800,1.661782424
8313,1,2035-01-01T04:00:00.000000-0800,21.3780864
8018,1,2035-01-01T17:00:00.000000-0800,45.25404682
1320,1,2035-01-01T10:00:00.000000-0800,13.95845549
566,1,2035-01-01T23:00:00.000000-0800,12.92051298
645,1,2035-01-01T06:00:00.000000-0800,19.31013223
275,1,2035-01-01T14:00:00.000000-0800,0.068135025
653,1,2035-01-01T09:00:00.000000-0800,3.656923525
1980,1,2035-01-01T14:00:00.000000-0800,87.00142159
259,1,2035-01-01T21:00:00.000000-0800,178.5077959
1856,1,2035-01-01T18:00:00.000000-0800,4.22552865
207,1,2035-01-01T09:00:00.000000-0800,2.324095447
1323,1,2035-01-01T02:00:00.000000-0800,2.514765036
655,1,2035-01-01T02:00:00.000000-0800,0.863194087
8036,1,2035-01-01T12:00:00.000000-0800,0.012709001
2148,1,2035-01-01T03:00:00.000000-0800,2.425136452
19,1,2035-01-01T04:00:00.000000-0800,19.28723628
2028,1,2035-01-01T19:00:00.000000-0800,15.25501636
198,1,2035-01-01T04:00:00.000000-0800,0.41639963
69,1,2035-01-01T12:00:00.000000-0800,8.322948542
1151,1,2035-01-01T17:00:00.000000-0800,1.7536781
614,1,2035-01-01T20:00:00.000000-0800,11.24835409
2139,1,2035-01-01T20:00:00.000000-0800,1.5096865
859,1,2035-01-01T12:00:00.000000-0800,2.1524224
1467,1,2035-01-01T21:00:00.000000-0800,16.32953763
1751,1,2035-01-01T01:00:00.000000-0800,0.113856413
8777,1,2035-01-01T15:00:00.000000-0800,38.34639492
2304,1,2035-01-01T06:00:00.000000-0800,29.99496535
1232,1,2035-01-01T22:00:00.000000-0800,2.605878273
8659,1,2035-01-01T03:00:00.000000-0800,3.771173635
1426,1,2035-01-01T01:00:00.000000-0800,2.591466901
164,1,2035-01-01T12:00:00.000000-0800,0.919788343
31,1,2035-01-01T13:00:00.000000-0800,3.538827676
388,1,2035-01-01T06:00:00.000000-0800,21.56683127
1323,1,2035-01-01T10:00:00.000000-0800,3.677853751
1105,1,2035-01-01T04:00:00.000000-0800,2.956690869
2271,1,2035-01-01T14:00:00.000000-0800,4.096393677
595,1,2035-01-01T15:00:00.000000-0800,2.007474855
362,1,2035-01-01T10:00:00.000000-0800,17.25041827
569,1,2035-01-01T10:00:00.000000-0800,6.214421577
1124,1,2035-01-01T09:00:00.000000-0800,28.50210912
1106,1,2035-01-01T21:00:00.000000-0800,3.552355603
7907,1,2035-01-01T02:00:00.000000-0800,0.956896448
460,1,2035-01-01T07:00:00.000000-0800,5.438483652
330,1,2035-01-01T17:00:00.000000-0800,2.555457708
1694,1,2035-01-01T08:00:00.000000-0800,13.15560834
8556,1,2035-01-01T09:00:00.000000-0800,9.303137792
2333,1,2035-01-01T09:00:00.000000-0800,30.73012295
8668,1,2035-01-01T15:00:00.000000-0800,2.910968777
984,1,2035-01-01T01:00:00.000000-0800,6.307769772
1293,1,2035-01-01T08:00:00.000000-0800,0.00566
143,1,2035-01-01T01:00:00.000000-0800,7.876272007
8172,1,2035-01-01T18:00:00.000000-0800,0.015882999
267,1,2035-01-01T13:00:00.000000-0800,18.37325152
2286,1,2035-01-01T13:00:00.000000-0800,6.696566665
341,1,2035-01-01T19:00:00.000000-0800,21.30680721
31,1,2035-01-01T01:00:00.000000-0800,5.140302358
2266,1,2035-01-01T18:00:00.000000-0800,0.27899136
1874,1,2035-01-01T17:00:00.000000-0800,3.878232134
8492,1,2035-01-01T00:00:00.000000-0800,0.838568976
1340,1,2035-01-01T18:00:00.000000-0800,14.05327712
